"path","functional_area","disposition","v2_destination_or_replacement","reason","required_invariant_to_preserve","migration_milestone","inspection_basis","source_lines","internal_imports","inbound_imports"
"src/ai4s_agent/control_plane_events.py","observability","PLUGIN","src/molly/observability/","Observer/exporter integrations remain optional and read-only over the factual ledger.","Exporter failure is non-fatal and observability payloads obey the privacy boundary.","CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","544","5","0"
"src/ai4s_agent/conversation_store.py","conversation and memory projection","DEFER","optional src/molly/api.py; src/molly/cli.py","Conversation and memory are optional projection layers, not Core execution authority.","Core runs, artifacts, and reviews remain usable without conversation persistence.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","884","3","0"
"src/ai4s_agent/corpus_conflict_auditor.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","334","2","0"
"src/ai4s_agent/corpus_live_acceptance_fixtures.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","127","1","0"
"src/ai4s_agent/corpus_report_generator.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","170","1","0"
"src/ai4s_agent/corpus_reproducibility_auditor.py","legacy v1 package","ARCHIVE","none (frozen v1 only)","Retain this v1 implementation in the immutable rollback line; it is not a Core v2 authority.","Frozen v1 behavior remains recoverable and is not imported by the Core v2 runtime.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","129","1","0"
"src/ai4s_agent/custom_corpus_admission.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","400","1","0"
"src/ai4s_agent/custom_corpus_admission_package.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","456","6","0"
"src/ai4s_agent/custom_corpus_dry_run.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","872","9","0"
"src/ai4s_agent/custom_corpus_manifest.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","290","0","0"
"src/ai4s_agent/custom_corpus_materialization.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","595","1","0"
"src/ai4s_agent/custom_corpus_materialization_planner.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","209","2","0"
"src/ai4s_agent/custom_corpus_property_admission_draft_builder.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","581","3","0"
"src/ai4s_agent/custom_corpus_property_admission_draft_package_precheck.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","782","5","0"
"src/ai4s_agent/custom_corpus_property_admission_readiness.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","366","2","0"
"src/ai4s_agent/custom_corpus_property_admission_request_planner.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","484","2","0"
"src/ai4s_agent/custom_corpus_property_candidate.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","564","1","0"
"src/ai4s_agent/custom_corpus_property_candidate_planner.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","225","2","0"
"src/ai4s_agent/custom_corpus_property_candidate_review_queue.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","402","3","0"
"src/ai4s_agent/custom_corpus_property_materialization_dry_run.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","702","6","0"
"src/ai4s_agent/custom_corpus_property_materialization_plan_draft.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","701","6","0"
"src/ai4s_agent/custom_corpus_property_materialization_plan_preflight.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","638","6","0"
"src/ai4s_agent/custom_corpus_property_materialization_planner_runner.py","custom corpus governance","ARCHIVE","none (frozen v1 only)","Archive the v1 admission, quarantine, materialization, and training-governance chain; reuse only generic provenance concepts later.","No custom-corpus admission state machine or authority chain enters Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","711","7","0"
